case,sequence,seed,method,start,end,finite,ref_rms,rmse,relative_l2,max_abs,p99_abs,worst_channel_relative
weak_65536,0,0,official,14336,14592,True,0.04488012710103953,0.0003776026114897974,0.008413581597924023,0.0016274144682218716,0.0009904466047080947,0.01061852907106469
weak_65536,0,0,official,14592,14848,True,0.04562815390994331,0.0003766620861461094,0.00825503672336888,0.0018110618285285818,0.0009742135521524973,0.009919378813219228
weak_65536,0,0,official,14848,15104,True,0.04480515895217576,0.00037895054956831286,0.00845774367127674,0.0017146622842621959,0.0009886897903703597,0.009974471559430107
weak_65536,0,0,official,15104,15360,True,0.04407078552237544,0.0003710438709289816,0.008419270646777936,0.0016378355695115254,0.000968660510443384,0.01050801014584958
weak_65536,0,0,official,15360,15616,True,0.04458312963957182,0.0003761613745259473,0.008437303023968687,0.0018608227620579287,0.0009850152986796254,0.010601553830688868
weak_65536,0,0,official,15616,15872,True,0.04539472993316145,0.0003770224671907673,0.008305423729712453,0.0018781842231765933,0.0009877188996551109,0.010473281482062162
weak_65536,0,0,official,15872,16128,True,0.04541943793168041,0.0003774668019865804,0.008310688532833965,0.001656734442384955,0.0009934363569434,0.0095944092570014
weak_65536,0,0,official,16128,16384,True,0.04504697697932221,0.00037919682271330774,0.00841780843334658,0.001784624102169674,0.0009801547803448304,0.01016906874009723
weak_65536,0,0,official,16384,16640,True,0.046221123363927856,0.00038748770278651843,0.008383346716512816,0.0018517218050116968,0.0010079707427895033,0.00990027414781888
weak_65536,0,0,official,16640,16896,True,0.04520458687211797,0.0003740689273841035,0.008275021480504402,0.0017063379368111864,0.0009795686588286653,0.010577998904105308
weak_65536,0,0,official,16896,17152,True,0.04534872547241102,0.000377625386265618,0.008327144419865899,0.00159127267859005,0.0009856661418237121,0.010395720493642383
weak_65536,0,0,official,17152,17408,True,0.04522365874132339,0.00037428083454272963,0.008276217470231533,0.0015309686378284781,0.0009728846511510191,0.010131552147541368
weak_65536,0,0,official,17408,17664,True,0.044923157579163375,0.00037405850420186,0.008326629835462831,0.0016487773953704904,0.0009786927250746839,0.009944338671670647
weak_65536,0,0,official,17664,17920,True,0.04503563882517705,0.00037637812916743203,0.008357339631141613,0.0015396558035714047,0.000980183950799204,0.009810764566206154
weak_65536,0,0,official,17920,18176,True,0.045019289733098364,0.0003737968381649833,0.008303037217625545,0.0016220057923709008,0.0009761945943133635,0.010318523908149803
weak_65536,0,0,official,18176,18432,True,0.044677414857408844,0.0003675982022290176,0.008227830625434205,0.0018689970964193003,0.0009708866266400966,0.010049637786903242
weak_65536,0,0,official,18432,18688,True,0.04511030315905161,0.000373030669774826,0.008269300883649138,0.0017889716284965745,0.0009729696587621513,0.010871363349341542
weak_65536,0,0,official,18688,18944,True,0.04557950035490956,0.0003784925989569977,0.008304009390401943,0.002376448400030068,0.0009878514745201464,0.009799808006241978
weak_65536,0,0,official,18944,19200,True,0.04475040365705893,0.0003758375528513268,0.008398528775997805,0.0016137684177369993,0.0009813249757085172,0.010024802369401849
weak_65536,0,0,official,19200,19456,True,0.04698852255330149,0.0003915699770467701,0.00833331111023106,0.001637528185817111,0.0010155970594337832,0.010302918102494625
weak_65536,0,0,official,19456,19712,True,0.04594493230496767,0.00038875101634853814,0.008461238200725469,0.001763044038057493,0.0010264998990386204,0.010184728868151792
weak_65536,0,0,official,19712,19968,True,0.044912041611869055,0.0003778817448932049,0.008413818016977897,0.001949391727551486,0.0009832084886207378,0.009584352641501195
weak_65536,0,0,official,19968,20224,True,0.04488370513897156,0.0003783135954169982,0.00842875146438204,0.002020621862854871,0.001000539072507566,0.01014479917948638
weak_65536,0,0,official,20224,20480,True,0.04553555926997795,0.0003815564656429356,0.00837930777089411,0.001943796133585668,0.00099687922277776,0.010484408554067811
weak_65536,0,0,official,20480,20736,True,0.044815223998538635,0.0003773458594926201,0.008420037340545812,0.0017916161348642823,0.0009895426890863767,0.009951226904307744
weak_65536,0,0,official,20736,20992,True,0.045011280974511916,0.0003740460937025991,0.008310052182571885,0.001608375779239432,0.0009804978905845925,0.009786043080167504
weak_65536,0,0,official,20992,21248,True,0.045165237775479455,0.00038454351628610604,0.00851414794266571,0.0017385632820730024,0.001003120359212915,0.010679074382570436
weak_65536,0,0,official,21248,21504,True,0.04534791975319509,0.00038021986032580647,0.008384505009163452,0.0016258705721633598,0.0009940453820708184,0.010349186143488703
weak_65536,0,0,official,21504,21760,True,0.0443938704220867,0.0003754298840409766,0.008456795509638508,0.001676873803889145,0.0009815989761954825,0.010248432015329358
weak_65536,0,0,official,21760,22016,True,0.04382888475369324,0.0003692915933873615,0.008425758388849791,0.0019406330912913328,0.0009731140717578737,0.010383147347066654
weak_65536,0,0,official,22016,22272,True,0.04385567594978887,0.00036776175780850104,0.008385727727228693,0.001784553700575231,0.0009614474001733624,0.010394448674889348
weak_65536,0,0,official,22272,22528,True,0.04505444180356696,0.00037918807566589665,0.00841621958871714,0.0018726810128745427,0.000995494962877871,0.010021114807352025
weak_65536,0,0,official,22528,22784,True,0.044594505327242184,0.00037277703546011247,0.00835925934651837,0.0015857278237397937,0.0009714395194822312,0.009815403606042297
weak_65536,0,0,official,22784,23040,True,0.04592070684341562,0.000380801841953315,0.0082925953917,0.0019451814224372976,0.0009925399756985222,0.010050921564238738
weak_65536,0,0,official,23040,23296,True,0.04461067273402114,0.00036799001295615785,0.008248923192667302,0.001803025448500195,0.0009574607785254007,0.010128541918543404
weak_65536,0,0,official,23296,23552,True,0.04543805584675075,0.00037627858775522157,0.00828113308862287,0.0017893426530691536,0.0009847842316132599,0.010034678983671238
weak_65536,0,0,official,23552,23808,True,0.046005754312758294,0.0003775004087782602,0.008205504168281226,0.0021190529449571227,0.0009818889646382727,0.010328630478946832
weak_65536,0,0,official,23808,24064,True,0.04397735744423153,0.0003669445930832631,0.008343943665750997,0.0015615008136168132,0.0009611718824896265,0.010324849641522705
weak_65536,0,0,official,24064,24320,True,0.043980354570219114,0.0003685456861157147,0.008379779783887235,0.001587018449705796,0.0009671242893661258,0.010700671766312248
weak_65536,0,0,official,24320,24576,True,0.04508516456585336,0.00037512160463897524,0.00832028912949971,0.0018972315723423394,0.0009932038456982814,0.009927687503180184
weak_65536,0,0,official,24576,24832,True,0.044824286351018164,0.00037214995108281017,0.008302417760062273,0.001749759657531269,0.000968917596237363,0.00998163487703844
weak_65536,0,0,official,24832,25088,True,0.04510468594530251,0.0003748521543145086,0.008310714207589958,0.0017220652943725073,0.000979691059905141,0.009969102531206486
weak_65536,0,0,official,25088,25344,True,0.04559151206741606,0.0003799237090099302,0.008333211419883111,0.001634647153577029,0.0009897854563547346,0.010143278029751089
weak_65536,0,0,official,25344,25600,True,0.044956323280131556,0.00037464162628516413,0.008333457875340464,0.0016750636026334961,0.0009634357336263528,0.010391457306728373
weak_65536,0,0,official,25600,25856,True,0.045458008060775615,0.0003769339788671947,0.008291915879007466,0.0018514071567637957,0.0009893384116882458,0.010262187639786225
weak_65536,0,0,official,25856,26112,True,0.04448799219493266,0.00036949872827225837,0.008305583372997121,0.0017313880159656597,0.0009761568297139712,0.009825168259560197
weak_65536,0,0,official,26112,26368,True,0.045346733729799686,0.0003752688583877998,0.008275543297646402,0.0016824345087367298,0.0009869575021768508,0.010323736811412212
weak_65536,0,0,official,26368,26624,True,0.04548070934936378,0.00037666081175333644,0.00828177082419682,0.0017907087427408847,0.0009808216364188109,0.009563947015337745
weak_65536,0,0,official,26624,26880,True,0.04532858031542584,0.0003803229061989188,0.008390355567114255,0.001629777242144588,0.0009925684202793607,0.010258221690327491
weak_65536,0,0,official,26880,27136,True,0.04518085252145402,0.00037397580286376123,0.008277307354618414,0.0018411621521316757,0.0009778054988514916,0.009671346898669643
weak_65536,0,0,official,27136,27392,True,0.04502717956959465,0.00037229936071868065,0.008268325137781491,0.0017193368688616095,0.0009712100932995918,0.010259104941837124
weak_65536,0,0,official,27392,27648,True,0.04501010384272908,0.0003740585701858936,0.008310546705088727,0.001849418760392546,0.0009674891088101997,0.009991227689312846
weak_65536,0,0,official,27648,27904,True,0.04501146183332669,0.00037722464971169715,0.008380635383683502,0.0017004662260448333,0.0009903784633318534,0.010142792522240868
weak_65536,0,0,official,27904,28160,True,0.04518440971380792,0.0003790171534975696,0.008388228503995386,0.001642823532762544,0.0009956413997493777,0.010889668283821914
weak_65536,0,0,official,28160,28416,True,0.04502984082217615,0.0003734169724543917,0.008292655839691366,0.001915178191914793,0.0009736238891034951,0.01018714849755619
weak_65536,0,0,official,28416,28672,True,0.046070917679335056,0.0003809606269943141,0.008269004530057205,0.0016769816104272445,0.0009939967323748498,0.010141824192641292
weak_65536,0,0,official,28672,28928,True,0.04427956531330524,0.0003718327083554969,0.00839738840534118,0.001676050284263958,0.0009734273175344087,0.010191339598729138
weak_65536,0,0,official,28928,29184,True,0.04433536143122174,0.0003690868138800328,0.008324885643542208,0.001749990197217527,0.0009722341644532215,0.009673992250757706
weak_65536,0,0,official,29184,29440,True,0.044566795767796215,0.0003661048262275206,0.008214744181632785,0.0018249236682171266,0.000962982896656251,0.009753039597110272
weak_65536,0,0,official,29440,29696,True,0.04513110185694123,0.0003738146132470616,0.008282860330598562,0.0016839810819814505,0.0009810395977135498,0.009799339902081313
weak_65536,0,0,official,29696,29952,True,0.04525675655099403,0.00037943281378602784,0.008384003687018395,0.0017053940674083001,0.0009857334731734036,0.009939149279082642
weak_65536,0,0,official,29952,30208,True,0.04508124813360546,0.00037076560578386844,0.008224386438570767,0.0017121569578030585,0.0009646137797502835,0.010081997407384084
weak_65536,0,0,official,30208,30464,True,0.04373000369167866,0.0003687860789208016,0.008433250578274648,0.0017271699325638323,0.0009607864105360224,0.009813564849076166
weak_65536,0,0,official,30464,30720,True,0.04421613724192908,0.00035747438677352194,0.008084704116454067,0.001636336292740459,0.0009365517305232305,0.010140150879806596
weak_65536,0,0,official,30720,30976,True,0.043801936007259235,0.0003644098158613732,0.008319491079138147,0.0015213996064435478,0.0009619719641135729,0.009932108240509453
weak_65536,0,0,official,30976,31232,True,0.04444341117726563,0.00037059423599080786,0.008338564168998348,0.0016878593853610208,0.0009749178214089695,0.010388431338579059
weak_65536,0,0,official,31232,31488,True,0.045025975635894,0.00037212253565660063,0.008264619042700996,0.0017998471720874487,0.0009680343596075371,0.00979127854620776
weak_65536,0,0,official,31488,31744,True,0.045115702754363725,0.00036934305062143505,0.00818657425403201,0.0016676839937170562,0.0009741166167607798,0.009570967830953795
weak_65536,0,0,official,31744,32000,True,0.04447460560871853,0.0003688642564021208,0.008293817367316034,0.001895064189554721,0.0009758395056257906,0.010164848734170106
weak_65536,0,0,official,32000,32256,True,0.044863112832293384,0.00036690531063784834,0.008178329310527522,0.0016892382217866403,0.0009511422272539297,0.009920909352192713
weak_65536,0,0,official,32256,32512,True,0.044603246274425815,0.0003718442763879651,0.008336708814873183,0.001685502436084646,0.000969217690003216,0.010140913172492771
weak_65536,0,0,official,32512,32768,True,0.04405640239898208,0.00036944092242565876,0.008385635283606242,0.0016071202792003053,0.0009771357237827265,0.010089514100285928
weak_65536,0,0,official,32768,33024,True,0.04472243772133134,0.00037332708882054826,0.008347646234017377,0.0017117920491345612,0.0009626965518025171,0.010619026955500403
weak_65536,0,0,official,33024,33280,True,0.045285981127143576,0.00038069201162735703,0.008406398672439875,0.001660549690391394,0.0009917076967806652,0.010233644738933496
weak_65536,0,0,official,33280,33536,True,0.04527393241353227,0.000372946868498202,0.008237562955470797,0.0015993060742677222,0.0009702919536330296,0.009671980691906732
weak_65536,0,0,official,33536,33792,True,0.044860702530584065,0.00037729240053869617,0.008410309675410782,0.0018440578016357678,0.0009848561377805048,0.0100605667441287
weak_65536,0,0,official,33792,34048,True,0.04516217480619902,0.00038074396666586374,0.008430594148747734,0.001767603186838329,0.0010045144055480441,0.010175335186164694
weak_65536,0,0,official,34048,34304,True,0.045828961096524415,0.00038289883116638133,0.008354953330928108,0.001976753456360905,0.0010105708856442016,0.010409515518546715
weak_65536,0,0,official,34304,34560,True,0.046614356233630035,0.00038236884678035797,0.008202812988855505,0.0017803680066435096,0.0009871909559969162,0.010470660082409829
weak_65536,0,0,official,34560,34816,True,0.04492226764003711,0.00038038959730334537,0.008467729197275028,0.0016203954298250889,0.0010040791329157485,0.009799439395384614
weak_65536,0,0,official,34816,35072,True,0.04695738434089188,0.00038759148134796107,0.008254111398842011,0.001700161329686506,0.0010167792056720874,0.009479061177857412
weak_65536,0,0,official,35072,35328,True,0.0459373693535119,0.00038916049805467844,0.008471545139206524,0.002035627890192543,0.0010170712997161664,0.010659341072932803
weak_65536,0,0,official,35328,35584,True,0.04546154810225394,0.0003802689148541815,0.008364627486922913,0.0016645934347810504,0.0009898932141019616,0.010176701104311642
weak_65536,0,0,official,35584,35840,True,0.04488952540086959,0.0003785031110625067,0.008431880437193806,0.0017456652211201018,0.0009936458509117818,0.010173636655374432
weak_65536,0,0,official,35840,36096,True,0.04545772332171655,0.00037526970584193857,0.008255356371150702,0.002109478662078515,0.0009883770905723642,0.010232903949040396
weak_65536,0,0,official,36096,36352,True,0.04399694274957819,0.00036676885823173764,0.008336235095227247,0.0015247125207081685,0.0009576631616274116,0.009715408184332065
weak_65536,0,0,official,36352,36608,True,0.04439601462418577,0.0003719315077648025,0.008377587738746804,0.001826440956261638,0.0009776460983033225,0.010066387943507924
weak_65536,0,0,official,36608,36864,True,0.04552084618166624,0.000377137363272793,0.008284937449706,0.0018904218335975553,0.0009869233614637164,0.010179671847457302
weak_65536,0,0,official,36864,37120,True,0.045068628707241515,0.0003773056770251091,0.008371802911422609,0.0015936518916094128,0.0009782527405591945,0.01036473665945159
weak_65536,0,0,official,37120,37376,True,0.04467569229081031,0.00037514908556097033,0.008397163341509934,0.0017258302028917982,0.0009691072942580554,0.01028192217529361
weak_65536,0,0,official,37376,37632,True,0.0448682187261514,0.00037147053221173344,0.00827914596919851,0.0017052923103968443,0.0009748081824836594,0.00991786617560528
weak_65536,0,0,official,37632,37888,True,0.04550668744683018,0.00037576103009093035,0.00825727055017942,0.0017718079031285167,0.0009847731428725681,0.010407698594619319
